803.4056,21,11,10
803.455,29,14,29
803.5082,27,16,17
803.5614,20,14,9
803.6146,20,14,29
803.6678,28,15,18
803.721,22,10,23
803.7705,17,14,31
803.8236,29,14,32
803.8769,21,10,17
803.93,17,13,6
803.9832,26,16,28
804.0326,28,11,8
804.0857,0,9,9
804.139,11,14,34
804.1921,22,11,8
804.2454,10,17,20
804.2985,5,14,31
804.3517,15,13,17
804.4013,13,11,18
804.4544,8,11,35
804.5076,17,14,30
804.5607,5,12,17
804.6139,10,7,5
804.6671,17,14,30
804.7165,11,8,15
804.7697,9,4,19
804.8229,12,14,29
804.8761,14,17,4
804.9292,4,14,20
804.9788,6,15,30
805.032,13,16,24
805.0851,11,7,12
805.1383,11,4,21
805.1915,15,17,29
805.2446,11,4,19
805.2941,8,11,2
805.3473,13,14,26
805.4004,12,6,8
805.4536,10,9,5
805.5068,5,17,29
805.5603,16,14,24
805.6096,10,9,26
805.6627,8,12,33
805.7159,12,12,33
805.769,8,9,0
805.8222,0,13,12
805.8755,17,17,30
805.9249,16,11,12
805.9781,13,17,7
806.0313,9,13,32
806.0845,19,13,18
806.1377,10,12,14
806.1908,0,14,37
806.244,20,14,34
806.2935,7,16,20
806.3466,0,2,25
806.3998,19,14,31
806.4529,8,14,4
806.5062,11,13,13
806.5557,20,14,30
806.6089,18,10,19
806.6621,13,12,5
806.7152,13,14,32
806.7684,13,16,16
806.8179,7,9,17
806.8711,13,7,34
806.9243,17,17,29
806.9774,9,12,23
807.0305,8,7,17
807.0838,14,15,32
807.1369,11,13,8
807.1864,8,11,11
807.2397,16,17,31
807.2928,15,19,7
807.3459,15,8,11
807.3991,7,16,30
807.4524,17,13,21
807.5018,4,11,21
807.555,6,14,37
807.6082,19,14,31
807.6614,9,12,10
807.7146,6,14,10
807.7678,17,13,30
807.8171,17,8,6
807.8704,6,12,7
807.9237,10,14,32
807.9768,21,14,13
808.03,14,12,22
808.0794,7,11,28
808.1326,16,12,27
808.1858,9,14,23
808.2389,6,10,35
808.2922,24,14,32
808.3453,12,14,6
808.3947,5,4,7
808.448,17,15,30
808.5012,16,14,10
808.5542,8,12,2
808.6075,15,16,32
808.6608,21,17,19
808.7102,9,10,27
808.7633,1,13,27
808.8166,17,17,27
808.8697,11,13,6
808.9229,12,11,26
808.9761,16,17,32
809.0293,19,10,18
809.0787,7,11,5
809.1321,16,17,32
809.185,18,7,0
809.2383,13,4,20
809.2915,11,17,32
809.3446,19,14,21
809.3941,14,17,17
809.4473,10,11,33
809.5005,19,16,33
809.5537,11,19,15
809.6068,0,9,25
809.6601,20,14,32
809.7096,14,18,15
809.7627,17,10,3
809.8159,18,14,30
809.869,16,10,9
809.9223,11,10,14
809.9717,0,13,37
810.0249,28,17,30
810.0781,21,13,20
810.1313,19,12,34
810.1847,26,17,26
810.2376,15,8,0
810.2908,23,5,19
810.3404,30,17,34
810.3935,24,10,17
810.4467,21,9,12
810.4999,21,15,35
810.5531,27,10,25
810.6063,20,13,19
810.6594,28,15,38
810.709,28,14,20
810.7623,16,15,28
810.8152,18,7,35
810.8684,28,14,31
810.9216,26,15,12
810.9748,19,14,13
811.0243,27,17,37
811.0775,27,13,13
811.1306,23,11,3
811.1839,25,14,34
811.237,27,10,20
811.2865,17,9,13
811.3398,20,17,36
811.3929,26,14,35
811.4461,27,13,19
811.4993,18,10,32
811.5525,26,12,39
811.6056,15,16,12
811.655,9,15,38
811.7083,26,16,35
811.7614,19,13,4
811.8146,23,12,13
811.868,21,12,31
811.9172,25,3,23
811.9706,15,15,21
812.0237,20,14,34
812.0768,26,17,24
812.13,24,11,21
812.1832,31,11,34
812.2364,26,17,38
812.2858,21,8,19
812.339,23,8,30
812.3923,23,17,34
812.4455,19,18,22
812.4986,21,11,19
812.5518,26,17,34
812.6012,23,8,7
812.6545,21,10,12
812.7076,20,14,39
812.7609,28,14,27
812.814,16,13,20
812.8672,23,12,34
812.9204,27,15,28
812.9697,15,9,9
813.023,21,10,38
813.0762,28,14,34
813.1294,19,21,25
813.1826,27,8,12
813.2358,26,16,36
813.2853,22,15,16
813.3384,19,14,8
813.3916,22,17,33
813.4448,24,14,21
813.4979,23,6,26
813.5474,19,8,36
813.6007,25,16,35
813.6538,26,5,24
813.707,17,17,37
813.7602,27,14,39
813.8133,24,8,26
813.8628,17,17,3
813.916,24,16,36
813.9691,23,6,23
814.0224,23,17,17
814.0756,25,14,34
814.1288,25,14,18
814.182,20,15,27
814.2315,22,11,32
814.2846,26,17,20
814.3378,20,6,20
814.391,15,11,38
814.4442,29,17,34
814.4973,9,12,20
814.5468,18,1,21
814.6,26,17,33
814.6532,23,14,13
814.7063,25,13,20
814.7595,25,17,37
814.8128,30,13,19
814.8622,14,0,25
814.9153,12,0,38
814.9685,28,3,22
815.0218,15,6,11
815.0749,25,1,36
815.1281,31,3,34
815.1775,18,6,10
815.2307,22,0,17
815.2839,28,5,33
815.3371,26,6,24
815.3903,27,3,22
815.4435,18,5,34
815.4929,25,8,14
815.5461,18,6,21
815.5993,17,4,33
815.6525,26,7,29
815.7056,15,5,21
815.7551,23,0,22
815.8083,24,8,36
815.8616,25,10,22
815.9147,22,1,7
815.9679,17,1,35
816.0211,24,0,26
816.0705,15,0,12
816.1237,17,6,38
816.1769,26,8,24
816.2301,1,6,21
816.2833,14,0,33
816.3364,23,10,31
816.3859,14,1,21
816.4391,21,7,11
816.4925,29,10,35
816.5454,26,3,0
816.5986,23,3,0
816.6518,11,10,16
816.7012,28,2,2
816.7544,16,7,6
816.8076,14,1,28
816.8609,27,10,22
816.9139,15,5,4
816.9634,13,3,4
817.0166,26,8,22
817.0699,25,0,5
817.1229,9,3,10
817.1762,25,12,21
817.2293,29,9,3
817.2788,18,7,20
817.332,10,1,21
817.3851,26,8,18
817.4384,17,8,10
817.4916,14,6,10
817.5447,30,10,24
817.5941,24,8,8
817.6473,23,2,7
817.7005,26,9,22
817.7537,26,6,5
817.8068,16,6,0
817.8601,17,13,24
817.9096,24,9,17
817.9628,11,6,10
818.0158,9,7,17
818.069,26,7,22
818.1223,21,8,10
818.1717,16,5,5
818.2249,27,9,25
818.2781,27,13,9
818.3313,21,6,5
818.3845,19,11,25
818.4376,29,10,0
818.4871,15,4,14
818.5403,23,5,33
818.5935,28,9,26
818.6466,23,9,7
818.6999,16,9,10
818.7531,25,9,26
818.8024,19,6,0
818.8557,24,4,21
818.9089,24,12,33
818.962,28,8,16
819.0152,16,6,12
819.0684,19,5,28
819.1179,28,8,17
819.171,9,2,16
819.2242,15,2,27
819.2774,31,9,34
819.3306,18,6,18
819.38,22,4,6
819.437,22,10,34
819.4864,27,6,11
819.5397,19,0,14
819.5927,14,9,33
819.646,30,12,22
819.6991,18,6,22
819.7486,13,2,25
819.8019,26,12,32
819.855,10,0,20
819.9081,12,3,23
819.9614,25,14,33
820.0145,18,11,15
820.064,24,4,19
820.1172,25,13,30
820.1704,24,9,22
820.2235,8,6,20
820.2767,13,13,38
820.3299,25,11,25
820.3794,13,8,22
820.4325,3,9,39
820.4858,25,10,30
820.5389,25,2,5
820.5921,16,6,14
820.6453,27,14,33
820.6948,29,2,15
820.748,17,12,22
820.8011,21,11,33
820.8543,27,7,13
820.9075,18,6,14
820.9607,18,10,35
821.0102,29,11,28
821.0634,11,14,17
821.1165,27,3,30
821.1697,28,10,27
821.2229,18,8,20
821.2761,23,5,17
821.3255,30,11,32
821.3787,25,7,19
821.4319,16,8,12
821.4851,22,8,27
821.5383,27,14,15
821.5914,12,3,18
821.6409,3,2,35
821.6942,26,14,33
821.7472,18,2,17
821.8004,15,7,23
821.8537,23,14,33
821.9031,18,8,17
821.9563,16,3,8
822.0095,22,14,32
822.0626,27,8,21
822.1159,16,10,25
822.1691,13,11,29
822.2185,26,9,19
822.2718,22,14,10
822.3248,9,12,38
822.3781,26,11,32
822.4313,22,9,23
822.4844,14,11,27
822.5376,26,14,32
822.587,14,7,18
822.6403,19,13,10
822.6935,25,11,32
822.7466,26,15,20
822.7999,19,6,18
822.853,20,13,28
822.9026,25,14,14
822.9557,19,11,18
823.0089,16,11,37
823.0621,26,14,31
823.1152,19,7,24
823.1684,14,9,21
823.2216,25,13,28
823.271,17,6,14
823.3242,19,11,13
823.3776,25,14,34
823.4306,33,9,13
823.4838,25,13,9
823.537,18,13,33
823.5868,27,8,20
823.6397,13,12,11
823.6929,20,9,39
823.746,27,11,32
823.7991,16,7,14
823.8485,8,9,15
823.9019,29,10,33
823.955,27,8,22
824.0081,11,2,17
824.0614,28,11,31
824.1146,26,12,14
824.164,25,6,21
824.2171,0,9,32
824.2705,11,13,15
824.3235,0,6,21
824.3768,16,10,36
824.43,13,14,31
824.4794,3,13,16
824.5326,13,6,24
824.5858,16,12,31
824.6389,13,7,16
824.6921,6,5,13
824.7453,10,14,31
824.7986,14,11,24
824.8479,7,1,24
824.9011,3,16,33
824.9542,16,9,7
825.0075,8,10,17
825.0569,7,5,18
825.1102,15,14,31
825.1634,14,10,15
825.2165,14,14,3
825.2697,17,11,31
825.3229,19,8,16
825.3761,7,11,18
825.4255,13,11,35
825.4787,18,14,26
825.5319,8,14,15
825.5851,9,12,33
825.6383,19,12,25
825.6876,2,7,9
825.7409,11,14,19
825.7941,17,11,32
825.8472,13,8,8
825.9004,11,0,13
825.9537,17,10,30
826.0069,13,13,17
826.0562,0,4,20
826.1095,18,12,34
826.1627,16,16,25
826.2158,11,6,24
826.269,9,10,24
826.3223,20,15,34
826.3717,10,10,10
826.4249,18,0,15
826.478,17,17,31
826.5312,14,8,16
826.5844,24,6,7
826.6339,3,17,32
826.6871,16,14,12
826.7403,10,15,15
826.7934,8,13,37
826.8467,17,17,29
826.8998,13,15,20
826.9493,1,10,27
827.0025,18,13,26
827.0556,2,9,12
827.1088,13,14,13
827.1621,16,14,34
827.2152,17,14,24
827.2684,12,12,20
827.3179,10,13,31
827.371,18,16,7
827.4243,13,8,15
827.4774,15,13,37
827.5306,20,17,33
827.58,9,5,17
827.6332,12,7,21
827.6865,20,16,32
827.7396,16,7,22
827.7927,6,9,0
827.846,18,17,32
827.8991,16,14,15
827.9486,16,14,0
828.002,16,17,29
828.055,18,10,32
828.1082,13,15,12
828.1614,18,15,40
828.2146,18,14,34
828.264,7,14,13
828.3172,14,12,15
828.3704,18,13,34
828.4235,7,6,19
828.4767,4,17,10
828.5301,19,14,35
828.5794,20,10,12
828.6326,12,15,17
828.6857,9,13,29
828.7389,20,16,28
828.7921,0,7,16
828.8453,11,7,39
828.8948,22,17,34
828.948,14,13,19
829.0011,19,6,18
829.0543,18,16,33
829.1076,19,7,26
829.1607,13,13,11
829.2103,19,17,32
829.2634,18,11,22
829.3166,31,10,15
829.3697,2,16,34
829.4229,19,13,27
829.4761,16,4,23
829.5293,11,13,39
829.5788,18,14,34
829.632,15,14,16
829.6852,13,13,21
829.7384,23,13,31
829.7915,18,14,10
829.8409,9,10,6
829.8941,20,14,33
829.9473,20,17,18
830.0006,18,11,22
830.0537,10,14,33
830.1069,19,15,17
830.1563,1,9,14
830.2096,12,10,37
830.2628,16,17,34
830.3159,10,11,16
830.3691,11,7,13
830.4223,18,16,33
830.4717,18,9,4
830.5249,14,4,15
830.5781,11,17,33
830.6313,22,14,23
830.6849,15,16,15
830.7377,11,16,27
830.7909,22,12,28
830.8403,8,10,26
830.8934,0,8,37
830.9467,34,15,34
830.9999,22,16,14
831.053,22,6,25
831.1062,30,12,33
831.1557,25,10,7
831.2089,18,7,7
831.2621,24,14,35
831.3153,32,17,18
831.3684,7,13,22
831.4216,29,16,33
831.4711,29,17,24
831.5242,21,7,28
831.5775,27,13,37
831.6307,32,17,33
831.6839,24,8,24
831.7332,17,6,13
831.7865,29,17,35
831.8397,25,8,10
831.8929,28,10,25
831.946,30,17,32
831.9992,28,15,26
832.0525,22,14,24
832.1019,12,11,36
832.1552,32,15,24
832.2083,18,12,21
832.2615,13,11,36
832.3146,32,14,35
832.3678,24,14,14
832.4172,20,4,3
832.4705,31,13,34
832.5237,26,11,11
832.5769,14,10,22
832.6301,29,15,35
832.6832,31,17,16
832.7327,28,13,9
832.7858,5,17,36
832.8391,32,17,17
832.8923,19,16,21
832.9454,17,14,34
832.9986,32,14,38
833.0518,20,12,19
833.1013,15,7,19
833.1545,28,13,34
833.2076,28,14,21
833.2608,17,20,12
833.314,27,14,33
833.3672,32,17,22
833.4167,18,11,29
833.4699,14,14,32
833.5231,32,17,28
833.5763,20,8,23
833.6294,26,8,35
833.6826,30,17,33
833.7323,21,14,19
833.7852,23,9,21
833.8384,28,16,30
833.8916,26,11,20
833.9447,19,9,5
833.998,28,17,34
834.0474,29,10,8
834.1007,28,12,18
834.1538,19,13,34
834.2071,28,14,25
834.2602,17,13,19
834.3134,15,13,33
834.3629,33,17,36
834.416,19,15,19
834.4692,21,13,21
834.5224,22,13,33
834.5756,23,16,25
834.6288,19,10,11
834.682,30,14,33
834.7314,29,16,25
834.7845,23,9,3
834.8379,19,14,32
834.891,31,16,30
834.9441,18,0,18
834.9936,12,3,40
835.0468,28,6,39
835.1,22,7,18
835.1531,29,2,21
835.2063,29,6,36
835.2595,33,5,20
835.3089,16,8,17
835.3622,28,9,38
835.4154,31,5,22
835.4685,17,6,14
835.5217,18,10,36
835.5749,31,6,21
835.6243,18,2,30
835.6775,14,1,31
835.7307,30,6,35
835.7839,26,7,13
835.837,19,2,7
835.8903,28,5,30
835.9397,32,6,14
835.993,20,0,16
836.0461,10,6,34
836.0993,33,9,24
836.1525,20,7,21
836.2019,8,6,36
836.2551,32,5,31
836.3082,17,3,27
836.3615,21,0,17
836.4147,33,16,34
836.4679,27,11,24
836.5212,14,13,17
836.5706,28,15,33
836.6237,32,18,0
836.6769,27,12,2
836.7301,21,18,19
836.7833,28,19,10
836.8364,22,18,0
836.8859,23,15,14
836.9391,27,16,16
836.9923,25,15,0
837.0454,22,10,3
837.0987,27,19,22
837.1518,30,10,12
837.2014,24,16,6
837.2545,29,16,15
837.3077,32,18,0
837.3608,22,14,10
837.414,17,14,29
837.4672,32,19,25
837.5204,26,19,19
837.5699,24,15,28
837.6231,27,16,26
837.6763,20,14,12
837.7295,18,14,17
837.7826,31,19,26
837.8321,26,13,0
837.8853,26,14,0
837.9385,28,16,30
837.9916,29,15,7
838.0448,26,14,10
838.098,9,18,37
838.1512,29,16,22
838.2007,22,17,16
838.2539,12,19,33
838.307,32,16,31
838.3602,21,16,6
838.4133,25,17,7
838.4666,32,16,30
838.5161,33,16,12
838.5693,24,15,10
838.6224,31,19,26
838.6756,30,16,19
838.7288,26,12,20
838.782,19,19,32
838.8315,32,16,29
838.8847,15,10,8
838.9379,16,16,34
838.991,32,14,33
839.0442,24,6,12
839.0974,16,15,20
839.1506,32,16,30
839.2,30,7,17
839.2532,27,13,7
839.3064,24,17,29
839.3596,32,18,13
839.4127,25,14,9
839.4623,9,16,34
839.5155,33,17,33
839.5686,14,21,21
839.6218,13,12,30
839.675,29,18,32
839.7244,20,9,3
839.7776,15,12,4
839.8308,31,19,30
839.884,30,13,4
839.9372,19,10,11
839.9904,22,18,32
840.0436,29,14,11
840.093,23,16,9
840.1462,12,18,39
840.1994,29,16,32
840.2526,22,13,12
840.3057,18,20,34
840.3589,28,16,28
840.4121,24,13,13
840.4617,12,10,19
840.5148,30,19,30
840.568,24,14,18
840.6212,18,16,10
840.6743,30,16,31
840.7275,28,20,11
840.777,27,17,15
840.8302,16,19,34
840.8834,28,19,26
840.9365,13,13,7
840.9898,25,10,33
841.043,28,18,31
841.0924,15,11,4
841.1457,26,15,18
841.1988,31,19,30
841.2519,26,13,9
841.3051,21,22,11
841.3583,25,13,34
841.4078,31,15,14
841.4609,28,20,8
841.5142,19,16,37
841.5673,32,16,28
841.6205,27,17,16
841.6737,11,13,35
841.7269,32,19,28
841.7764,25,13,25
841.8296,23,13,14
841.8828,31,19,31
841.936,19,13,22
841.9853,27,3,0
842.0423,26,19,32
842.0916,23,8,8
842.1449,28,6,29
842.1981,18,14,31
842.2515,32,16,34
842.3045,26,14,17
842.3577,22,12,32
842.4072,28,16,28
842.4603,31,14,26
842.5135,22,16,12
842.5667,33,17,30
842.6199,21,14,8
842.6731,26,15,11
842.7226,33,13,27
842.7758,28,15,20
842.829,20,10,20
842.8821,17,16,33
842.9353,30,19,24
842.9885,18,18,17
843.038,17,11,31
843.0912,29,18,34
843.1444,25,15,16
843.1975,21,8,24
843.2507,30,16,34
843.3039,25,15,25
843.3533,23,11,8
843.4066,29,17,30
843.4598,31,13,14
843.5129,23,15,17
843.5661,16,17,30
843.6193,28,19,26
843.6725,24,12,21
843.722,18,14,24
843.7752,29,19,29
843.8283,26,19,14
843.8816,28,12,17
843.9348,29,19,30
843.9879,24,11,23
844.0374,25,14,5
844.0906,30,18,30
844.1437,30,11,14
844.1969,10,11,12
844.2502,27,16,33
844.3033,32,15,16
844.3527,0,18,15
844.406,10,13,31
844.4592,20,16,23
844.5123,8,13,11
844.5654,12,5,28
844.6187,23,18,32
844.6681,9,19,16
844.7219,11,11,10
844.7745,20,17,28
844.8277,16,19,22
844.8808,11,1,0
844.9341,11,16,32
844.9836,18,19,21
845.0367,12,15,16
845.09,11,17,33
845.1431,16,14,27
845.1962,9,12,8
845.2494,9,14,20
845.3027,16,16,36
845.3521,18,13,18
845.4053,11,19,12
845.4585,15,14,28
845.5117,20,14,11
845.5648,11,15,21
845.6143,3,16,30
845.6675,17,19,25
845.7208,11,13,22
845.7738,8,9,32
845.8271,20,18,24
845.8802,7,16,18
845.9334,19,12,21
845.9829,18,19,29
846.0361,11,14,10
846.0892,12,18,0
846.1425,17,19,35
846.1956,20,9,13
846.2451,7,12,7
846.2983,8,19,35
846.3515,16,19,33
846.4046,13,14,16
846.4579,14,18,36
846.5111,17,16,32
846.5642,15,16,24
846.6137,10,18,23
846.6669,18,16,34
846.72,16,16,11
846.7732,9,10,20
846.8264,19,15,31
846.8759,17,6,5
846.9291,11,13,13
846.9823,13,16,35
847.0354,13,19,31
847.0886,21,16,20
847.1417,3,8,31
847.195,17,20,30
847.2445,10,10,12
847.2976,1,11,17
847.3508,18,19,33
847.404,12,12,13
847.4572,12,18,21
847.5104,17,18,32
847.5599,19,11,13
847.6129,8,9,18
847.6662,10,19,39
847.7195,21,16,26
847.7726,7,16,21
847.8258,12,11,33
847.879,18,16,31
847.9284,8,16,13
847.9816,3,12,12
848.0348,20,16,32
848.088,22,14,13
848.1411,12,15,9
848.1943,15,16,32
848.2438,20,21,12
848.297,8,12,17
848.3502,12,17,39
848.4034,18,19,29
848.4565,12,11,26
848.506,9,11,35
848.5594,17,16,35
848.6124,7,13,15
848.6656,10,20,18
848.7188,16,16,36
848.772,18,12,17
848.8213,5,11,1
848.8745,6,16,35
848.9278,20,16,21
848.981,10,13,14
849.034,0,9,41
849.0873,27,16,31
849.1405,16,13,18
849.19,2,13,29
849.2432,25,13,34
849.2963,18,17,7
849.3494,21,9,13
849.4027,26,17,32
849.4559,24,14,23
849.5053,22,11,3
849.5585,21,17,33
849.6118,24,19,25
849.6651,14,4,12
849.7181,17,17,36
849.7713,26,19,34
849.8208,20,20,23
849.874,19,14,27
849.9271,21,16,36
849.9803,28,10,21
850.0335,11,17,8
850.0867,23,16,32
850.1362,28,15,21
850.1894,23,20,13
850.2427,19,15,30
850.2957,24,18,16
850.3488,8,10,19
850.4021,24,10,42
850.4516,27,19,34
850.5047,21,10,22
850.558,23,12,24
850.6112,23,18,33
850.6642,16,15,4
850.7175,15,10,18
850.7707,23,19,35
850.8202,24,9,16
850.8733,19,17,0
850.9265,18,19,45
850.9797,24,16,34
851.0329,23,11,33
851.0823,7,16,49
851.1355,26,16,43
851.1887,25,14,31
851.2419,14,10,35
851.2951,25,16,43
851.3483,17,13,30
851.3977,17,8,28
851.4511,26,16,44
851.5041,22,16,25
851.5573,18,11,31
851.6105,19,17,40
851.6637,24,16,32
851.7168,27,13,26
851.7663,15,13,49
851.8195,22,16,44
851.8727,6,15,17
851.9259,16,19,26
851.9791,24,15,42
852.0322,19,11,20
852.0818,16,13,33
852.1349,22,16,44
852.1881,26,11,30
852.2413,14,15,15
852.2945,25,16,41
852.3476,25,19,31
852.397,14,8,35
852.4503,11,13,51
852.5035,25,19,50
852.5567,10,14,29
852.6098,24,13,28
852.663,24,18,40
852.7162,24,11,22
852.7657,20,16,28
852.8189,23,19,43
852.8721,27,11,19
852.9253,16,17,20
852.9785,24,16,45
853.0317,27,16,26
853.0811,9,13,31
853.1344,19,12,46
853.1875,28,16,44
853.2407,19,12,37
853.2939,17,13,33
853.347,26,19,43
853.3965,14,10,38
853.4497,16,12,23
853.5029,24,19,43
853.556,22,13,36
853.6092,20,15,27
853.6624,23,19,43
853.7156,24,17,19
853.765,15,7,32
853.8183,10,20,46
853.8715,23,16,42
853.9246,19,11,25
853.9778,13,10,31
854.031,27,15,42
854.0805,15,10,31
854.1336,20,8,28
854.1869,27,17,43
854.24,25,21,21
854.2932,16,11,18
854.3464,31,12,43
854.3959,24,17,21
854.449,16,8,19
854.5023,17,14,49
854.5554,22,19,44
854.6086,13,16,23
854.6618,15,17,31
854.7113,24,16,47
854.7644,23,11,13
854.8177,17,14,28
854.8708,23,17,43
854.924,26,12,27
854.9772,27,14,19
855.0267,12,16,37
855.0799,23,18,27
855.1331,18,14,31
855.1862,4,16,49
855.2394,26,19,39
855.2926,17,13,34
855.3458,19,14,35
855.3955,25,18,37
855.4484,17,0,34
855.5017,18,15,17
855.5548,24,18,44
855.608,26,13,26
855.6612,22,11,25
855.7107,19,16,40
855.7639,27,13,28
855.817,10,13,28
855.8702,16,14,47
855.9234,27,18,42
855.9766,19,12,25
856.0261,21,11,41
856.0793,24,17,42
856.1325,16,17,34
856.1856,10,11,26
856.2388,28,18,45
856.292,22,10,32
856.3415,20,16,27
856.3947,19,15,41
856.4479,26,15,26
856.5011,15,12,29
856.5542,10,15,47
856.6074,25,15,40
856.6568,7,11,30
856.71,14,2,45
856.7632,26,15,43
856.8164,20,15,0
856.8658,8,5,7
856.9228,27,15,21
856.9722,21,16,7
857.0254,13,10,0
857.0787,17,15,16
857.1317,22,17,5
857.1849,10,7,7
857.2381,10,15,26
857.2877,24,18,21
857.3407,14,15,6
857.394,19,5,10
857.4472,22,18,23
857.5003,19,9,8
857.5535,18,15,9
857.603,23,18,20
857.6562,25,12,6
857.7093,19,15,0
857.7626,12,17,19
857.8157,24,13,12
857.8651,19,9,6
857.9184,13,12,22
857.9716,22,15,24
858.0247,19,15,0
858.0778,17,8,0
858.1311,22,14,23
858.1805,19,10,7
858.234,21,6,15
858.2869,23,18,26
858.3401,27,15,8
858.3933,11,18,0
858.4465,18,10,22
858.4998,26,15,13
858.549,8,12,1
858.6023,12,8,14
858.6555,29,15,21
858.7087,21,16,7
858.762,18,11,0
858.815,27,14,27
858.8646,24,10,6
858.9177,15,11,16
858.9709,15,15,32
859.0241,23,18,10
859.0773,16,16,23
859.1304,13,9,29
859.1799,23,17,27
859.2331,0,15,10
859.2862,21,5,21
859.3396,25,18,27
859.3926,23,11,11
859.4459,16,13,11
859.4953,28,17,26
859.5485,30,11,12
859.6016,25,10,9
859.6548,7,18,31
859.708,30,15,23
859.7613,14,13,25
859.8107,23,7,30
859.8639,30,13,25
859.9171,18,11,9
859.9703,24,11,15
860.0235,28,15,31
860.0766,26,15,17
860.1261,18,13,8
860.1793,28,16,26
860.2325,25,13,6
860.2856,11,7,16
860.3388,21,15,29
860.392,30,18,23
860.4453,19,14,18
860.4947,13,14,25
860.5479,26,14,24
860.601,18,14,6
860.6542,20,12,20
860.7074,27,15,28
860.7568,33,9,16
860.8101,17,17,10
860.8632,28,12,27
860.9164,24,17,14
860.97,22,11,0
861.0228,23,15,32
861.076,26,18,25
861.1255,18,11,12
861.1786,19,9,28
861.232,27,18,23
861.2849,9,6,17
861.3381,14,6,16
861.3914,28,18,30
861.4408,25,14,23
861.494,25,13,11
861.5472,21,17,31
861.6004,27,12,16
861.6535,12,9,6
861.7067,18,17,33
861.7562,28,15,29
861.8094,28,12,18
861.8626,20,13,21
861.9158,26,15,26
861.969,18,11,12
862.0184,15,16,6
862.0717,27,18,34
862.1248,24,19,9
862.178,24,16,2
862.2313,24,14,28
862.2843,26,18,6
862.3337,4,11,9
862.387,23,13,35
862.4402,30,15,28
862.4934,20,14,15
862.5465,20,5,24
862.6,28,17,30
862.6529,20,11,20
862.7023,15,11,8
862.7556,26,18,31
862.8088,27,10,21
862.8619,25,17,13
862.9151,21,15,28
862.9683,30,14,9
863.0177,31,8,19
863.071,22,17,33
863.1242,26,14,31
863.1773,18,13,14
863.2305,24,15,32
863.2837,30,14,31
863.3369,31,14,14
863.3865,19,5,14
863.4395,30,16,30
863.4927,29,22,15
863.5459,23,14,13
863.5991,29,15,32
863.6485,29,19,4
863.7018,23,11,11
863.7549,23,15,33
863.8081,25,15,33
863.8613,23,16,11
863.9146,26,12,27
863.9677,27,13,34
864.0172,25,14,16
864.0704,22,12,17
864.1236,26,15,32
864.1767,26,16,14
864.2302,22,10,13
864.2831,27,14,30
864.3325,27,18,16
864.3856,0,10,5
864.4389,4,14,33
864.4922,8,18,29
864.5452,4,12,24
864.5985,5,10,24
864.6479,8,17,30
864.7011,0,11,14
864.7543,12,12,11
864.8075,20,18,30
864.8607,16,6,28
864.9139,18,13,13
864.9633,14,17,28
865.0165,16,15,12
865.0697,22,9,9
865.1228,17,9,37
865.1761,17,15,30
865.2292,10,20,13
865.2786,5,13,19
865.3319,15,15,31
865.3851,6,11,13
865.4382,18,18,7
865.4915,17,15,30
865.5446,16,13,21
865.5941,0,12,1
865.6473,17,15,31
865.7005,20,17,10
865.7536,0,10,21
865.8067,7,7,37
865.8601,18,18,31
865.9094,6,15,18
865.9626,9,12,17
866.0159,16,18,29
866.069,14,14,8
866.1222,20,7,10
866.1755,16,18,30
866.2249,17,15,17
866.2782,13,12,12
866.3313,14,15,31
866.3844,21,16,16
866.4376,12,13,14
866.4908,13,15,38
866.544,17,15,31
866.5934,6,13,26
866.6466,3,13,16
866.7001,18,14,35
866.753,10,15,14
866.8024,9,10,5
866.8594,12,16,31
866.9088,18,19,17
866.962,4,12,21
867.0152,7,16,34
867.0684,17,17,19
867.1216,14,18,25
867.1748,20,14,31
867.2243,19,18,30
867.2774,16,11,12
867.3306,12,17,8
867.3838,14,18,30
867.437,13,6,18
867.4863,10,6,8
867.5399,14,18,32
867.5928,15,13,7
867.646,10,14,14
867.6991,8,8,33
867.7524,18,16,32
867.8055,14,11,13
867.855,16,22,29
867.9082,20,15,30
867.9616,11,17,14
868.0145,11,7,13
868.0677,15,14,29
868.1209,16,12,17
868.1704,14,12,20
868.2236,16,15,30
868.2767,15,17,11
868.33,7,15,26
868.3831,2,13,26
868.4363,18,18,24
868.4857,8,11,13
868.539,13,13,25
868.5922,19,18,30
868.6452,5,12,7
868.6985,18,10,9
868.7518,16,17,31
868.8011,17,2,3
868.8542,14,9,5
868.9076,10,18,31
868.9608,19,15,23
869.01,6,8,9
869.0633,9,14,28
869.1166,16,15,34
869.1697,8,12,11
869.2228,9,15,22
869.2761,18,15,34
869.3254,23,8,8
869.3786,7,9,2
869.4318,0,17,29
869.4851,23,14,25
869.5382,15,5,12
869.5914,11,14,37
869.6446,25,18,33
869.6978,12,13,13
869.7473,12,11,13
869.8005,25,15,30
869.8537,12,12,19
869.9067,12,8,5
869.9602,22,14,30
870.0132,21,11,12
870.0627,22,11,12
870.1158,7,15,25
870.169,23,16,14
870.2223,6,11,14
870.2753,0,11,34
870.3286,23,18,30
870.3785,17,9,6
870.4313,19,11,2
870.4844,25,14,31
870.5375,24,7,11
870.5907,21,5,17
870.6403,15,15,29
870.6934,23,18,17
870.7466,12,14,19
870.7999,17,12,34
870.853,24,15,24
870.9061,22,6,13
