548.1294,3,8,2,1,31,1,11,16,3,7,8,21,25,12,13,16,21,48,8,14,13,25,,,
548.1947,3,7,2,1,26,1,13,11,6,0,7,34,46,9,9,15,14,50,10,9,12,25,,,
548.2563,3,8,1,1,30,0,13,14,8,9,3,21,18,1,18,12,28,54,6,17,12,25,,,
548.3217,2,3,2,1,34,1,11,17,6,3,7,25,20,11,13,14,21,43,3,11,13,24,,,
548.3832,3,7,2,1,30,1,12,14,6,2,8,26,38,11,15,13,20,51,14,9,13,22,,,
548.445,3,8,1,1,31,1,14,16,8,5,3,7,18,5,16,15,9,48,8,13,11,26,,,
548.5101,3,8,2,0,27,1,12,16,2,0,7,29,40,15,16,23,16,50,5,2,13,22,,,
548.5718,3,6,2,1,31,1,13,13,11,5,5,15,22,6,3,14,23,50,10,23,13,23,,,
548.6332,3,8,1,1,30,0,12,17,6,4,4,36,40,4,0,15,15,49,5,9,12,26,,,
548.6986,3,8,2,1,31,1,10,19,9,5,7,21,15,9,17,14,29,51,8,17,13,21,,,
548.7602,3,6,2,1,30,1,14,15,6,6,6,29,30,10,7,19,17,40,11,7,13,23,,,
548.8255,3,6,1,1,30,0,12,19,7,6,5,23,45,13,20,16,25,51,2,20,11,27,,,
548.887,2,8,2,0,33,0,14,17,6,7,5,7,20,9,12,13,9,52,9,20,11,28,,,
548.9525,3,6,2,1,29,1,11,15,4,1,6,31,41,14,15,14,11,46,11,11,13,20,,,
549.014,3,8,1,1,32,1,9,11,5,5,5,24,17,11,11,13,26,51,6,13,13,30,,,
549.0756,2,8,2,1,32,0,14,17,2,6,5,31,40,4,10,15,22,43,4,7,12,27,,,
549.1409,3,7,2,1,30,1,11,15,6,3,7,7,27,13,18,16,28,53,9,0,13,21,,,
549.2063,3,5,1,1,33,0,14,15,6,4,4,25,18,10,11,13,12,45,10,20,13,25,,,
549.2679,2,8,2,0,34,0,12,11,4,5,7,33,33,8,18,11,20,40,2,17,11,22,,,
549.3293,3,7,2,1,27,1,11,15,0,5,6,9,30,13,8,17,7,50,7,17,13,22,,,
549.3948,3,8,1,1,22,0,12,17,5,4,4,33,42,12,19,12,16,54,12,12,12,20,,,
549.4564,2,8,2,0,36,0,11,18,2,6,5,25,21,5,15,12,32,52,7,17,11,21,,,
549.518,3,9,2,0,32,1,14,17,2,3,7,30,23,10,8,17,22,45,16,0,13,24,,,
549.5834,3,8,2,1,31,1,13,15,6,2,8,16,41,10,19,15,27,45,18,17,13,25,,,
549.6448,3,8,1,1,28,1,13,11,7,5,5,25,22,9,19,18,11,51,0,15,13,26,,,
549.7102,2,6,2,1,27,0,14,12,3,3,5,28,43,13,22,16,24,49,1,16,11,26,,,
549.7717,2,8,2,1,32,1,9,13,4,8,7,20,0,9,6,15,22,49,4,18,11,26,,,
549.8332,3,6,2,1,21,1,13,15,5,3,7,28,25,6,2,19,20,59,4,0,13,24,,,
549.8985,2,8,2,0,32,0,13,14,1,5,5,0,2,9,18,11,24,52,0,15,13,26,,,
549.964,3,7,2,1,30,1,12,16,7,5,6,2,15,10,10,15,19,46,17,24,13,24,,,
550.0255,3,6,1,1,30,1,13,10,1,6,6,18,33,8,20,14,24,47,4,21,13,22,,,
550.0871,2,8,2,1,32,0,12,17,1,5,3,8,0,10,8,13,30,53,1,28,11,27,,,
550.1527,3,6,2,1,32,1,10,15,6,2,7,12,27,12,15,18,32,47,4,25,13,19,,,
550.2141,3,8,2,1,33,1,15,16,6,5,8,12,0,8,19,14,25,52,0,24,13,25,,,
550.2756,2,7,2,1,29,1,14,17,3,6,5,18,25,5,21,17,22,46,0,27,11,24,,,
550.341,3,8,2,0,33,1,12,13,5,5,6,2,35,10,19,17,25,53,12,12,13,22,,,
550.4025,3,7,2,1,32,1,14,17,6,2,6,1,16,12,13,17,25,51,6,24,13,24,,,
550.4679,3,7,1,1,28,0,13,11,7,6,4,18,32,12,20,18,16,43,2,24,11,27,,,
550.5294,2,8,2,0,32,0,13,13,5,6,4,5,22,5,0,15,24,51,4,26,11,22,,,
550.5948,3,5,2,1,32,1,13,17,6,5,7,15,49,10,11,15,16,48,5,29,13,20,,,
550.6563,3,7,1,1,29,1,15,12,7,4,5,8,21,9,21,11,23,52,7,23,13,27,,,
550.7179,2,6,2,0,29,1,12,17,6,4,6,12,15,8,11,14,22,47,5,28,11,27,,,
550.7834,3,7,2,1,29,1,14,14,7,5,8,5,35,10,19,16,22,47,10,16,13,22,,,
550.8449,3,8,1,1,30,1,14,10,7,5,7,12,34,9,12,16,14,51,2,25,13,23,,,
550.9104,3,5,2,0,30,0,11,13,4,3,5,20,43,8,22,15,26,50,6,29,12,26,,,
550.9718,3,8,2,0,31,1,10,13,2,7,5,11,20,6,9,13,22,49,9,27,13,22,,,
551.0371,3,7,1,1,30,1,13,17,4,2,7,16,41,11,19,17,14,53,8,18,13,24,,,
551.0986,3,8,1,1,30,0,13,15,7,6,4,0,17,10,22,10,26,49,7,24,11,28,,,
551.1603,2,1,2,1,32,1,12,14,4,4,7,9,24,12,8,14,17,44,6,24,13,23,,,
551.2256,3,5,2,1,26,1,13,13,6,5,7,18,41,14,19,19,14,39,9,24,13,25,,,
551.2871,3,8,1,1,32,0,14,12,6,5,4,1,18,7,12,15,21,54,5,31,12,26,,,
551.3526,3,5,2,0,32,1,11,16,3,4,7,17,38,13,18,17,23,42,5,34,11,25,,,
551.4142,3,7,2,1,29,1,12,12,9,2,6,16,8,17,15,13,25,52,7,24,13,19,,,
551.4795,3,8,1,1,30,1,14,17,7,4,7,12,20,11,9,13,22,55,4,21,13,24,,,
551.541,2,7,2,0,30,0,13,18,5,2,4,0,39,7,21,15,28,54,3,19,11,25,,,
551.6026,3,6,2,1,28,1,14,17,7,3,7,14,19,13,3,13,14,53,7,24,13,23,,,
551.668,3,9,2,1,33,1,11,15,4,5,7,18,42,10,18,14,19,50,4,14,13,20,,,
551.7296,2,8,2,1,33,0,13,13,2,9,4,14,17,10,22,11,25,49,5,25,12,24,,,
551.7949,2,8,2,0,29,1,12,17,5,4,7,16,34,11,11,19,32,44,5,26,13,25,,,
551.8564,3,8,2,1,32,1,10,18,4,5,9,20,7,10,22,17,23,52,5,18,13,21,,,
551.9182,3,7,1,1,31,1,13,15,6,6,6,11,23,5,19,13,23,36,4,25,13,27,,,
551.9836,2,6,2,0,27,1,13,13,1,5,5,11,39,14,17,14,21,28,7,23,11,26,,,
552.045,3,8,2,1,30,1,12,15,8,5,5,15,29,11,7,15,29,51,10,22,13,23,,,
552.1105,3,6,1,1,34,1,12,16,6,1,7,17,47,14,14,16,11,55,7,12,13,20,,,
552.1718,3,6,2,1,33,0,15,13,4,6,2,1,10,0,20,12,29,53,6,28,11,21,,,
552.2334,3,8,2,0,29,1,11,17,5,3,7,18,24,14,10,18,9,43,3,9,13,23,,,
552.2987,3,8,1,1,33,1,13,11,7,5,5,14,29,7,20,15,26,54,2,18,13,23,,,
552.3641,2,8,2,0,31,1,12,14,6,6,4,13,22,12,11,16,13,51,4,21,11,27,,,
552.4257,3,4,2,1,29,1,10,17,1,5,7,17,36,14,21,15,24,36,3,18,13,25,,,
552.4872,3,7,2,1,28,1,13,14,7,3,5,4,33,9,2,15,28,54,11,26,13,25,,,
552.5525,3,8,1,1,31,1,14,17,6,3,4,22,38,2,11,17,8,45,4,19,11,26,,,
552.6141,3,6,2,0,33,1,11,13,4,8,7,5,21,9,10,15,24,50,5,23,13,22,,,
552.6757,3,9,1,1,33,1,12,12,7,3,7,14,24,8,10,16,20,42,1,20,13,24,,,
552.7413,2,7,2,0,34,0,14,13,1,8,3,11,41,18,24,13,24,52,5,23,13,25,,,
552.8028,2,8,2,0,32,1,11,17,1,7,7,10,17,6,13,18,13,50,10,26,13,24,,,
552.868,3,4,2,1,23,1,14,14,5,1,7,16,40,14,18,17,12,49,3,19,13,25,,,
552.9296,3,8,2,1,30,1,13,16,3,10,5,12,18,3,13,11,30,52,3,25,13,31,,,
552.9949,2,7,2,0,29,0,14,16,5,6,5,20,33,3,13,16,26,47,9,19,11,28,,,
553.0565,3,8,2,1,25,1,11,16,6,8,6,1,24,14,18,19,23,54,8,11,12,18,,,
553.1182,3,8,1,1,27,1,14,14,6,4,6,18,15,9,12,18,12,33,3,27,13,27,,,
553.1835,2,6,2,0,28,0,15,18,3,6,5,20,38,10,21,16,21,50,0,15,11,25,,,
553.2451,3,7,2,0,33,1,12,14,3,7,8,1,32,8,13,17,23,50,7,19,13,24,,,
553.3104,3,6,2,1,27,1,13,15,6,3,7,19,43,3,13,17,14,45,12,18,13,24,,,
553.3719,3,8,2,1,32,0,13,17,3,8,6,11,26,4,19,12,30,55,8,28,11,30,,,
553.4372,3,3,2,0,31,1,11,17,3,3,7,15,18,6,10,18,12,41,7,20,13,24,,,
553.4988,3,7,2,1,28,1,12,13,4,2,9,12,39,8,16,16,25,47,7,12,13,24,,,
553.5641,3,8,1,1,31,0,13,13,8,5,5,18,30,11,14,13,21,55,6,25,11,26,,,
553.6257,3,5,2,1,29,1,10,13,5,3,7,22,42,13,27,15,21,45,8,26,10,30,,,
553.6872,3,6,2,1,31,1,9,13,0,7,7,15,22,5,16,13,29,53,9,22,13,25,,,
553.7525,3,9,1,1,28,1,12,17,4,0,7,21,43,2,7,19,16,49,4,17,13,24,,,
553.8142,2,8,2,0,28,0,14,17,4,4,5,11,14,9,17,10,25,53,5,31,13,23,,,
553.8795,3,2,2,1,29,1,12,14,7,3,6,7,16,14,13,15,17,36,9,24,13,23,,,
553.9423,3,9,1,1,32,1,11,14,4,2,9,17,44,9,17,17,18,52,12,25,13,24,,,
554.0027,3,8,2,1,31,0,14,13,8,3,5,18,18,8,11,16,23,50,5,29,13,27,,,
554.068,2,8,2,0,31,1,13,13,1,3,7,20,40,9,12,15,22,35,7,20,13,23,,,
554.1296,3,6,2,1,25,1,11,17,9,3,7,5,17,7,10,15,24,51,7,25,13,23,,,
554.1949,2,4,1,1,33,0,14,17,6,7,3,19,26,5,19,18,17,47,9,18,11,25,,,
554.2565,2,5,2,0,27,1,12,16,2,8,6,0,37,12,23,17,22,47,8,12,13,19,,,
554.3181,3,7,2,1,28,1,14,16,5,2,7,15,20,9,17,20,14,43,6,28,13,24,,,
554.3834,2,6,1,1,29,0,10,17,2,9,6,25,42,9,21,19,25,39,3,34,13,21,,,
554.4451,2,8,2,0,32,1,9,12,6,7,7,29,28,9,9,15,30,50,6,25,12,27,,,
554.5104,3,7,2,1,23,1,13,15,6,4,7,23,41,15,8,11,18,47,9,21,13,22,,,
554.5718,3,8,1,1,29,0,10,14,3,4,4,6,19,5,22,12,31,53,8,22,11,25,,,
554.6334,3,7,2,0,31,1,12,17,3,3,7,25,18,8,4,15,20,44,5,19,13,24,,,
554.6988,3,8,1,1,28,1,12,14,7,5,7,18,40,10,15,16,20,52,5,12,13,23,,,
554.7604,3,8,1,1,33,1,12,16,4,5,3,22,19,3,13,14,12,51,7,25,11,24,,,
554.8258,3,4,2,1,24,1,10,7,2,5,7,27,48,14,22,20,17,52,7,19,13,21,,,
554.8873,3,8,2,1,29,1,13,12,7,4,9,4,25,10,12,15,25,53,8,26,13,22,,,
554.9526,3,8,2,1,37,0,14,13,5,4,3,29,32,12,17,14,22,52,9,25,11,26,,,
555.0143,2,8,2,0,32,1,11,17,4,5,4,11,20,16,19,11,29,53,5,22,13,26,,,
555.0796,3,5,2,1,30,1,12,14,8,5,7,15,16,9,11,14,26,42,10,23,13,22,,,
555.1412,3,5,1,1,26,1,13,10,10,7,6,26,43,6,21,16,12,47,4,25,13,21,,,
555.2027,2,8,2,1,32,0,14,14,3,4,6,25,15,6,18,17,22,51,6,36,11,27,,,
555.268,3,7,2,0,31,1,13,17,3,3,7,29,42,12,4,14,23,40,9,12,13,27,,,
555.3297,3,7,2,1,31,1,11,13,6,8,8,16,18,14,17,14,25,49,9,25,13,18,,,
555.395,3,9,2,1,32,0,14,13,7,8,6,23,30,11,14,18,17,44,9,23,13,25,,,
555.4566,2,7,2,1,31,0,14,18,2,7,4,23,44,9,22,14,27,50,2,15,11,27,,,
555.5219,3,7,2,1,28,1,11,17,4,3,10,15,14,7,12,19,15,46,8,28,13,24,,,
555.5835,3,7,1,1,28,1,12,12,3,0,6,24,38,8,19,21,18,51,9,11,13,23,,,
555.6451,2,8,2,1,32,0,14,17,3,4,5,29,2,13,20,15,27,51,4,25,11,25,,,
555.7104,3,5,2,0,33,1,14,17,7,6,7,24,41,8,15,16,19,45,13,24,13,24,,,
555.772,3,6,2,1,28,1,8,17,8,0,7,17,28,15,17,18,29,52,10,16,13,25,,,
555.8373,3,8,1,1,28,1,14,15,6,3,6,13,20,6,23,14,18,44,6,25,13,27,,,
555.899,2,6,2,1,31,0,14,16,4,4,8,28,34,12,18,13,13,46,6,17,11,25,,,
555.9642,3,7,2,1,28,1,11,16,5,6,10,13,24,10,8,15,26,53,8,22,13,23,,,
556.0258,3,4,2,1,28,1,14,15,6,5,7,24,43,9,21,17,10,47,9,6,13,23,,,
556.0873,2,8,2,1,26,0,13,14,9,6,6,17,1,7,21,11,27,51,8,21,11,23,,,
556.1528,3,6,2,1,28,1,13,16,6,2,6,24,30,11,16,17,17,30,10,19,13,24,,,
556.2144,3,8,2,1,29,1,14,16,2,5,3,19,42,11,17,15,23,52,9,24,13,23,,,
556.2796,3,8,1,1,30,0,11,11,8,6,8,11,23,9,11,16,24,49,4,27,11,26,,,
556.3411,2,6,2,0,29,1,11,18,8,6,7,30,47,9,27,13,0,50,8,18,11,20,,,
556.4066,3,8,2,1,32,1,11,14,9,4,5,12,19,8,11,16,22,51,11,32,13,21,,,
556.4681,3,8,1,1,27,0,14,15,4,4,5,24,39,2,15,13,5,45,4,19,11,26,,,
556.5297,2,8,2,0,36,1,9,15,4,6,7,18,15,11,17,13,25,50,7,18,13,24,,,
556.595,3,6,2,1,28,1,14,15,9,4,7,22,3,9,11,16,15,49,12,23,13,23,,,
556.6566,3,0,2,1,27,0,14,14,6,9,4,26,44,18,24,13,20,44,7,24,11,22,,,
556.7182,2,8,2,0,30,1,12,14,5,5,4,18,20,9,19,14,21,50,5,25,11,27,,,
556.7836,3,6,2,1,34,1,13,12,7,2,7,27,39,10,11,16,9,43,8,17,13,21,,,
556.8451,3,8,1,1,31,0,14,17,10,8,6,22,19,8,13,11,24,53,4,25,13,23,,,
556.9105,2,8,2,0,32,0,14,17,4,6,5,22,32,4,17,20,20,46,3,12,11,26,,,
556.9721,3,7,2,1,29,1,13,14,6,3,8,26,41,16,18,18,22,55,5,19,13,22,,,
557.0336,3,6,2,1,25,1,14,13,7,6,6,26,28,5,6,14,32,49,8,25,13,22,,,
557.099,3,7,1,1,33,0,13,19,6,5,5,29,37,13,21,9,27,40,4,24,12,20,,,
557.1605,2,8,2,0,33,1,13,15,5,6,7,21,28,6,16,14,33,46,6,29,11,25,,,
557.2259,3,7,2,1,27,1,13,17,5,3,6,23,40,14,6,17,18,45,5,20,13,22,,,
557.2913,3,7,1,1,31,1,14,11,10,4,6,17,22,7,23,11,21,52,11,24,13,22,,,
557.3528,2,8,1,1,32,0,13,17,5,4,0,16,11,7,21,15,25,45,4,25,11,27,,,
557.4144,3,6,2,0,27,1,10,7,3,5,6,30,35,14,16,17,24,50,7,21,13,21,,,
557.4797,3,6,2,1,29,1,13,14,4,4,7,11,24,7,12,19,18,50,7,21,13,24,,,
557.5414,3,6,1,1,30,0,15,14,6,6,4,29,46,6,22,16,12,53,3,25,10,26,,,
557.6029,2,8,2,0,28,1,14,16,7,2,5,19,21,6,14,15,31,51,9,28,11,23,,,
557.6682,3,9,2,1,31,1,12,17,6,5,4,28,35,10,12,15,20,42,5,23,13,24,,,
557.7299,3,6,1,1,33,1,16,14,5,7,7,8,41,7,21,14,27,49,0,16,13,26,,,
557.7951,2,8,2,0,33,0,14,12,5,8,5,11,17,10,20,13,12,49,5,22,11,27,,,
557.8567,3,5,2,1,27,1,9,16,4,4,7,30,40,10,21,16,11,51,11,18,13,25,,,
557.9183,3,8,1,1,30,1,13,12,4,5,7,2,31,7,22,15,28,53,8,27,13,27,,,
557.9837,2,6,2,0,31,0,15,16,3,6,6,30,38,7,15,16,16,42,1,22,12,28,,,
558.049,3,6,2,0,32,1,11,14,2,6,6,21,18,11,17,13,24,52,11,13,13,22,,,
558.1106,3,7,2,1,28,1,13,14,9,7,7,20,25,11,12,14,11,42,17,20,13,24,,,
558.176,3,8,2,1,30,1,12,18,12,7,6,28,43,11,22,18,10,51,10,19,13,19,,,
558.2375,3,8,2,1,33,0,13,12,10,6,6,0,25,9,20,13,23,56,8,31,13,27,,,
558.299,2,9,2,0,37,1,8,16,4,4,7,29,38,9,14,15,15,50,10,26,11,26,,,
558.3605,3,6,2,1,29,1,7,16,9,6,5,9,18,8,18,14,30,52,9,24,13,25,,,
558.4259,3,8,1,1,32,0,14,17,7,7,5,31,10,4,12,14,13,56,5,17,11,26,,,
558.4877,2,6,2,1,29,1,11,14,2,9,8,9,41,11,17,20,23,56,11,8,13,24,,,
558.5529,3,7,2,1,28,1,14,14,5,5,8,12,15,9,15,16,15,54,10,29,13,24,,,
558.6143,3,8,1,1,29,0,13,9,8,5,5,30,41,8,23,15,16,47,8,9,11,26,,,
558.6797,2,8,2,0,32,1,12,15,7,8,5,5,26,9,19,17,25,53,9,23,13,20,,,
558.7414,3,6,2,1,29,1,13,15,6,3,7,23,46,11,9,21,22,49,13,17,13,22,,,
558.803,3,8,1,1,33,0,13,10,7,5,4,11,13,6,19,12,21,56,9,27,13,24,,,
558.8681,2,8,2,0,31,1,12,17,6,5,5,22,21,9,7,13,5,50,9,24,13,26,,,
558.9336,3,9,2,1,25,1,12,12,7,6,7,23,36,15,22,16,23,44,12,12,13,23,,,
558.9952,3,8,1,1,30,1,13,16,7,6,11,14,30,9,12,17,17,55,6,21,13,27,,,
559.0567,2,5,2,0,32,0,10,15,3,5,4,31,41,5,15,14,20,54,7,16,11,29,,,
559.1222,3,8,2,0,34,1,10,14,3,8,8,13,17,9,21,14,19,51,14,24,13,19,,,
559.1837,3,8,2,1,27,1,13,15,6,4,7,30,15,14,18,13,15,45,8,17,13,24,,,
559.2491,3,5,1,1,35,0,14,16,10,0,4,4,29,6,18,10,27,52,10,25,13,22,,,
559.3106,3,8,2,0,32,0,13,13,7,3,6,17,10,10,10,14,0,45,8,22,11,27,,,
559.3721,3,6,2,1,25,1,8,15,5,0,7,27,46,13,22,21,6,45,7,19,13,16,,,
559.4374,3,8,1,1,29,1,14,13,3,0,5,11,17,7,3,14,12,56,7,27,13,26,,,
559.4991,2,6,2,0,32,1,13,17,6,2,6,27,42,10,1,16,0,45,10,21,13,26,,,
559.5606,3,7,2,1,28,1,8,16,8,0,7,7,15,9,16,16,18,50,10,11,13,23,,,
559.6262,3,2,1,1,31,0,14,15,8,6,5,27,23,9,17,14,14,47,12,29,13,25,,,
559.6913,2,5,2,0,29,1,10,18,9,5,5,18,38,15,21,13,21,50,9,31,11,24,,,
559.7528,3,7,2,1,29,1,11,16,3,5,8,4,19,10,6,17,0,50,11,25,13,27,,,
559.8145,3,7,1,1,23,1,14,13,8,2,6,28,44,14,24,16,6,50,9,18,13,22,,,
559.8801,2,8,2,0,32,1,11,18,3,3,4,23,21,0,23,11,21,48,6,31,11,29,,,
559.9415,3,5,2,0,28,1,13,17,3,7,7,22,28,0,14,12,17,52,11,12,13,23,,,
560.0031,3,5,2,1,27,1,14,11,5,0,9,9,32,4,16,17,14,51,7,18,13,20,,,
560.0682,3,5,2,1,31,0,14,16,3,4,7,30,7,6,0,13,19,44,7,29,11,25,,,
560.1299,3,8,2,1,23,1,12,12,0,2,6,27,38,10,8,16,17,47,16,14,13,20,,,
560.1951,3,7,2,1,33,1,12,14,7,4,8,5,29,2,1,14,13,55,8,23,13,21,,,
560.2567,2,8,2,0,32,0,13,16,4,4,6,28,46,5,0,14,20,48,8,30,11,26,,,
560.3221,3,7,2,1,28,1,10,15,7,4,6,4,23,3,11,13,18,57,13,15,13,23,,,
560.3836,3,7,1,1,28,1,14,14,7,1,7,24,14,8,0,13,3,47,9,29,13,24,,,
560.4453,3,7,2,0,30,1,11,12,4,4,3,13,29,6,11,12,17,51,4,31,11,21,,,
560.5106,3,8,2,1,33,1,12,14,6,2,6,24,26,4,1,14,18,46,10,22,13,22,,,
560.5722,3,7,1,1,35,1,13,11,4,3,5,23,42,11,18,18,15,53,6,30,13,24,,,
560.6375,2,8,2,1,30,1,13,17,0,5,7,10,20,3,8,13,22,50,7,34,11,29,,,
560.699,3,7,2,0,31,1,11,17,8,3,7,25,39,2,0,17,9,49,15,14,13,24,,,
560.7607,3,8,1,1,25,1,12,14,5,2,9,18,2,7,25,12,24,54,12,14,13,26,,,
560.826,2,8,2,0,32,0,14,15,8,5,5,21,26,2,20,13,7,49,6,23,11,26,,,
560.8876,3,6,2,1,27,1,7,16,8,4,5,23,43,5,22,18,14,42,11,18,13,24,,,
560.9529,3,8,1,1,30,1,13,15,9,0,7,24,18,10,13,15,15,52,8,26,13,24,,,
561.0147,2,8,1,1,28,0,12,15,4,2,5,30,39,3,19,14,10,50,13,24,11,22,,,
561.0801,2,7,2,0,31,1,11,14,11,5,7,25,19,5,17,13,20,55,8,26,13,25,,,
561.1415,3,6,2,1,32,1,11,17,9,4,7,22,25,4,13,18,17,48,12,14,13,24,,,
561.203,3,7,1,1,28,1,11,12,7,2,7,8,41,6,24,16,19,56,6,12,13,27,,,
561.2684,3,8,2,0,31,0,14,17,5,6,2,22,14,8,11,16,11,42,7,28,11,27,,,
561.3302,3,6,2,1,31,1,11,14,6,1,6,29,36,8,24,17,16,48,10,29,13,26,,,
561.3952,3,8,1,1,30,1,13,14,7,7,5,23,14,5,9,16,24,51,9,24,13,23,,,
561.4569,2,9,2,0,29,1,15,17,5,4,7,29,42,2,22,12,23,48,11,21,11,25,,,
561.5222,2,8,2,1,32,1,11,17,10,6,5,12,25,4,21,16,19,53,13,17,13,27,,,
561.5837,3,3,2,1,33,1,11,17,8,0,6,17,24,7,13,16,9,42,6,22,13,24,,,
561.6454,3,8,1,1,35,0,13,12,9,6,7,19,42,5,25,12,16,37,8,21,12,23,,,
561.7106,2,8,2,0,30,1,12,14,9,7,6,12,25,6,20,20,8,52,6,27,11,25,,,
561.7722,3,7,2,1,29,1,11,12,7,2,7,30,41,4,17,16,19,46,9,21,13,22,,,
561.8377,3,8,1,1,30,1,10,14,11,4,8,14,26,3,19,10,21,57,8,23,13,23,,,
561.8991,3,7,2,0,31,0,14,17,5,3,4,29,24,3,24,13,6,39,7,20,13,27,,,
561.9646,3,8,2,1,30,1,12,15,11,3,7,21,30,9,21,15,19,54,9,23,13,24,,,
562.0261,3,8,2,1,30,1,13,11,11,6,5,9,19,2,14,20,15,45,12,22,13,24,,,
562.0877,2,1,2,1,29,0,14,16,4,2,5,30,44,3,27,20,18,47,6,19,11,22,,,
562.153,3,8,2,0,32,1,9,14,8,6,3,20,20,5,16,15,20,51,11,25,13,27,,,
562.2147,3,6,2,1,30,1,14,17,8,2,7,27,41,4,6,17,26,51,11,19,13,20,,,
562.2799,3,8,2,1,34,1,9,14,13,7,4,18,26,4,21,11,22,53,8,21,13,24,,,
562.3416,2,7,2,0,31,1,14,15,7,9,4,24,10,7,14,15,10,47,12,25,11,26,,,
562.4069,3,4,2,1,28,1,11,14,6,9,8,21,42,6,28,18,16,46,10,9,13,24,,,
562.4685,3,8,1,1,28,1,11,17,12,4,8,15,25,1,10,20,12,58,9,33,13,25,,,
562.53,3,5,1,1,28,0,10,16,8,3,5,32,42,7,17,12,10,45,3,32,11,26,,,
562.5953,2,8,2,0,31,1,9,16,3,5,7,25,4,3,13,13,20,50,11,30,13,22,,,
562.657,3,6,2,1,31,1,14,13,10,2,6,21,30,5,20,13,15,37,8,21,13,24,,,
562.7223,3,9,2,1,32,0,14,11,10,7,5,25,37,5,25,12,17,55,5,15,13,24,,,
562.7838,2,8,2,0,32,0,14,17,6,4,5,12,22,1,24,14,3,43,7,26,12,27,,,
562.8453,3,5,2,1,27,1,9,15,8,2,7,24,38,8,18,14,12,42,9,10,13,19,,,
562.9106,3,8,1,1,32,0,10,12,8,8,6,9,32,0,21,9,22,52,9,26,13,23,,,
562.9724,2,7,2,0,34,1,10,16,7,5,7,20,48,12,24,16,12,50,6,20,12,22,,,
563.0376,3,6,2,1,31,1,9,12,7,4,6,28,17,5,20,18,23,52,12,21,13,21,,,
563.0992,3,9,1,1,28,1,14,17,7,1,7,21,35,6,3,16,17,44,9,25,13,23,,,
563.1645,3,7,2,0,31,0,12,14,8,7,5,17,33,8,25,12,17,49,9,24,11,27,,,
563.2262,3,7,2,0,30,1,12,15,10,3,7,10,22,5,22,19,12,50,9,24,13,22,,,
563.2877,3,5,2,1,34,1,14,15,9,0,7,30,48,7,17,16,9,45,12,17,12,26,,,
563.3531,3,8,1,1,31,0,13,13,14,6,3,10,15,4,20,11,22,55,7,25,13,25,,,
563.4146,2,2,2,0,31,0,14,17,7,4,5,28,24,5,10,13,7,42,4,16,11,27,,,
563.48,3,7,2,1,32,1,9,16,6,2,8,12,26,11,20,16,22,51,16,27,13,26,,,
563.5416,3,8,1,1,31,1,12,11,10,3,6,24,19,9,16,16,15,57,7,22,13,23,,,
563.6069,3,7,1,1,29,0,14,13,9,4,5,28,42,8,27,14,16,45,10,22,11,25,,,
563.6684,2,8,2,0,31,1,11,15,8,8,3,9,25,3,15,13,25,53,7,30,12,25,,,
563.7301,3,5,2,1,26,1,12,16,9,2,7,27,36,5,16,15,0,40,12,25,13,22,,,
563.7954,3,8,1,1,24,1,12,14,9,3,6,10,22,10,21,15,22,54,8,15,13,25,,,
563.8571,2,5,1,1,33,0,13,16,10,6,5,23,25,9,15,15,19,44,4,28,13,26,,,
563.9225,2,7,2,0,29,1,11,13,0,6,8,27,40,13,23,12,14,45,16,14,11,28,,,
563.9839,3,6,2,1,30,1,11,16,2,6,5,17,15,2,10,19,22,54,9,25,13,24,,,
564.0493,3,7,2,1,21,1,13,14,4,1,7,25,41,8,10,20,15,41,7,12,13,22,,,
564.1109,2,8,2,1,27,0,12,15,0,6,4,14,28,9,23,15,25,50,5,17,11,26,,,
564.1724,3,6,2,0,32,1,11,15,6,9,7,25,32,7,12,20,10,43,9,17,13,22,,,
564.2379,3,5,2,1,26,1,14,12,2,5,7,13,38,10,21,16,18,49,13,18,13,28,,,
564.2993,3,8,1,1,31,1,14,15,7,4,8,13,15,5,14,12,9,53,7,30,13,27,,,
564.3646,2,8,2,1,31,0,15,14,0,4,5,30,38,7,24,13,0,37,7,21,11,28,,,
564.4262,3,6,2,1,31,1,8,16,4,7,5,10,28,9,14,15,20,50,9,24,13,24,,,
564.4917,3,6,1,1,29,1,14,15,4,6,5,24,46,9,20,19,20,55,5,14,13,24,,,
564.5532,3,8,2,0,28,1,10,15,7,5,7,6,31,8,25,11,21,52,8,22,11,24,,,
564.6185,3,7,2,1,29,1,11,17,4,3,7,18,26,8,10,15,15,38,14,25,13,23,,,
564.6802,3,5,1,1,28,1,12,14,5,3,7,27,43,10,21,17,16,49,10,21,13,25,,,
564.7417,3,8,1,1,31,1,14,14,7,9,4,13,29,4,13,18,15,50,7,27,13,26,,,
564.8069,2,7,2,0,28,1,13,16,4,4,5,30,43,5,15,17,7,45,8,15,10,20,,,
564.8686,3,6,2,1,26,1,9,16,4,6,6,16,14,5,19,15,22,55,12,20,13,23,,,
564.9302,3,4,1,1,29,0,14,14,4,4,4,26,14,8,15,13,8,44,2,23,11,27,,,
564.9955,2,6,2,0,25,1,7,16,6,7,8,12,39,8,19,16,21,49,14,17,13,23,,,
565.0609,3,7,2,1,26,1,14,14,6,4,8,15,19,7,10,17,11,41,10,21,13,23,,,
